NODEID,PRLOAD0600,PRICE0600,DIFF0600,NodeID,ZoneID,XCoord,YCoord,Capacity,Cost
3742,0.0,0.0,0.0,3742,3774,1313678.7647058824,144091.17647058825,78,0
3743,20.5,-5.9e-05,8.9e-05,3743,3775,1282260.0,197270.8823529412,44,0
3744,131.5,-1e-06,0.0,3744,3776,1301349.7647058824,153935.64705882355,195,0
3745,2.0,0.0,0.0,3745,3777,1274865.2941176472,211799.2941176471,200,0
3746,47.5,-0.00023500000000000002,0.00022799999999999999,3746,3778,1205932.3529411764,235576.1176470588,79,0
3747,8.0,0.0,0.0,3747,3779,1334973.8823529412,340213.4705882353,515,0
3748,51.5,-0.546403,-0.10701400000000001,3748,3780,1326293.411764706,425765.58823529404,64,0
3749,2.0,0.0,0.0,3749,3781,1370278.411764706,454009.3529411765,877,0
3750,41.5,0.0,0.0,3750,3782,1290924.6470588236,281216.0,244,0
3751,250.0,0.0,0.0,3751,3783,1310788.3529411764,329500.8235294118,540,0
3752,0.0,-3.134589,9.403766000000001,3752,3784,1293384.1176470588,12337.882352941204,40,0
3753,979.0,-11.774125999999999,-9.677624,3753,3785,1306444.4705882352,264257.7058823529,404,0
3754,663.5,-0.305846,-0.305846,3754,3786,1278001.3529411764,330003.0588235294,713,0
3755,163.5,-3.515625,10.546875,3755,3787,1269421.9411764706,280727.0588235294,488,0
3756,4.0,-3.515625,10.546875,3756,3788,1298760.0588235294,270715.8823529412,267,0
3757,28.5,0.0,0.0,3757,3789,1198226.1176470588,89362.4117647059,122,0
3758,4209.5,-14.765625,-0.703125,3758,3790,1267668.1764705882,245455.0,385,0
